episode_id,record_step,item,own_executed,rival_executed,inventory_increments,rival_lower_bound,tight_lower_bound,next_quote,pre_town_quote
112763647,441,WOOL,0,2,0,0,0,1,1
112763647,448,WOOL,2,2,0,0,0,1,1
112763647,457,MILK,9,9,8,0,1,7,1
112763647,470,WOOL,1,1,2,1,1,1,1
112763647,474,WOOL,1,1,0,0,0,1,1
112763647,501,WOOL,3,0,0,0,0,1,1
112763647,503,WOOL,0,3,0,0,0,1,1
112763647,514,WOOL,4,0,1,0,0,1,1
112763647,516,WOOL,0,4,0,0,0,1,1
112763647,535,WOOL,0,2,1,1,1,1,1
112763647,536,WOOL,2,0,0,0,0,1,1
112763647,537,WOOL,1,0,0,0,0,1,1
112763647,538,WOOL,0,1,0,0,0,1,1
112763647,567,WOOL,3,3,2,0,1,1,1
112763647,578,WOOL,2,2,0,0,0,1,1
112763647,596,WOOL,2,2,0,0,0,1,1
112763647,598,WOOL,2,2,0,0,0,1,1
112763647,603,WOOL,2,2,2,0,1,1,1
112763647,625,WOOL,2,2,0,0,0,1,1
112763647,650,WOOL,4,4,2,0,1,1,1
112763647,674,WOOL,4,4,0,0,0,1,1
112763647,698,WOOL,3,3,2,0,1,1,1
112763647,711,WOOL,1,1,0,0,0,1,1
112763647,719,WOOL,1,1,0,0,0,1,1
