episode_id,role,op,item,units,cash
112756505,self,BUY_ANIMAL,GOOSE,5,-1500
112756505,self,BUY_ANIMAL,SHEEP,6,-3000
112756505,self,BUY_LAND,,2,-3000
112756505,self,BUY_PRODUCT,FERTILIZER,92,-2579
112756505,self,BUY_PRODUCT,WHEAT,122,-4302
112756505,self,BUY_SEED,CARROT,57,-1140
112756505,self,BUY_SEED,MELON,12,-960
112756505,self,BUY_SEED,STRAWBERRY,33,-3300
112756505,self,BUY_SEED,WHEAT,141,-1410
112756505,self,HIRE,,267,-4308
112756505,self,SELL,CARROT,182,11062
112756505,self,SELL,EGG,158,7493
112756505,self,SELL,FERTILIZER,339,15073
112756505,self,SELL,MELON,72,14267
112756505,self,SELL,MILK,187,13845
112756505,self,SELL,STRAWBERRY,249,29890
112756505,self,SELL,WHEAT,305,11506
112756505,self,SELL,WOOL,99,5461
112756518,opp,BUY_ANIMAL,COW,12,-4800
112756518,opp,BUY_ANIMAL,SHEEP,5,-2500
112756518,opp,BUY_LAND,,2,-3000
112756518,opp,BUY_PRODUCT,FERTILIZER,85,-2532
112756518,opp,BUY_PRODUCT,WHEAT,124,-4279
112756518,opp,BUY_SEED,CARROT,31,-620
112756518,opp,BUY_SEED,MELON,12,-960
112756518,opp,BUY_SEED,STRAWBERRY,33,-3300
112756518,opp,BUY_SEED,WHEAT,164,-1640
112756518,opp,HIRE,,266,-4164
112756518,opp,SELL,CARROT,97,4158
112756518,opp,SELL,FERTILIZER,345,15148
112756518,opp,SELL,MELON,72,14267
112756518,opp,SELL,MILK,323,74084
112756518,opp,SELL,STRAWBERRY,249,40977
112756518,opp,SELL,WHEAT,385,14262
112756518,opp,SELL,WOOL,87,5472
112756518,self,BUY_ANIMAL,COW,12,-4800
112756518,self,BUY_ANIMAL,SHEEP,5,-2500
112756518,self,BUY_LAND,,2,-3000
112756518,self,BUY_PRODUCT,FERTILIZER,85,-2572
112756518,self,BUY_PRODUCT,WHEAT,122,-4221
112756518,self,BUY_SEED,CARROT,39,-780
112756518,self,BUY_SEED,MELON,12,-960
112756518,self,BUY_SEED,STRAWBERRY,33,-3300
112756518,self,BUY_SEED,WHEAT,160,-1600
112756518,self,HIRE,,266,-4164
112756518,self,SELL,CARROT,113,4778
112756518,self,SELL,FERTILIZER,345,15085
112756518,self,SELL,MELON,72,14267
112756518,self,SELL,MILK,323,74327
112756518,self,SELL,STRAWBERRY,249,40792
112756518,self,SELL,WHEAT,367,13753
112756518,self,SELL,WOOL,87,5467
112757690,opp,BUY_ANIMAL,COW,6,-2400
112757690,opp,BUY_ANIMAL,SHEEP,11,-5500
112757690,opp,BUY_LAND,,2,-3000
112757690,opp,BUY_PRODUCT,FERTILIZER,55,-1039
112757690,opp,BUY_PRODUCT,WHEAT,147,-5449
112757690,opp,BUY_SEED,CARROT,28,-560
112757690,opp,BUY_SEED,MELON,12,-960
112757690,opp,BUY_SEED,STRAWBERRY,33,-3300
112757690,opp,BUY_SEED,WHEAT,166,-1660
112757690,opp,HIRE,,281,-5515
112757690,opp,SELL,CARROT,82,2297
112757690,opp,SELL,FERTILIZER,320,13496
112757690,opp,SELL,MELON,72,14267
112757690,opp,SELL,MILK,191,46400
112757690,opp,SELL,STRAWBERRY,246,14078
112757690,opp,SELL,WHEAT,390,15326
112757690,opp,SELL,WOOL,251,23799
112757690,self,BUY_ANIMAL,COW,6,-2400
112757690,self,BUY_ANIMAL,SHEEP,11,-5500
112757690,self,BUY_LAND,,2,-3000
112757690,self,BUY_PRODUCT,FERTILIZER,55,-1039
112757690,self,BUY_PRODUCT,WHEAT,149,-5503
112757690,self,BUY_SEED,CARROT,28,-560
112757690,self,BUY_SEED,MELON,12,-960
112757690,self,BUY_SEED,STRAWBERRY,33,-3300
112757690,self,BUY_SEED,WHEAT,166,-1660
112757690,self,HIRE,,281,-5515
112757690,self,SELL,CARROT,82,2297
112757690,self,SELL,FERTILIZER,322,13722
112757690,self,SELL,MELON,72,14267
112757690,self,SELL,MILK,191,46365
112757690,self,SELL,STRAWBERRY,246,14468
112757690,self,SELL,WHEAT,392,15391
112757690,self,SELL,WOOL,251,24403
112758841,opp,BUY_ANIMAL,COW,6,-2400
112758841,opp,BUY_ANIMAL,SHEEP,11,-5500
112758841,opp,BUY_LAND,,2,-3000
112758841,opp,BUY_PRODUCT,FERTILIZER,60,-1083
112758841,opp,BUY_PRODUCT,WHEAT,162,-5795
112758841,opp,BUY_SEED,CARROT,33,-660
112758841,opp,BUY_SEED,MELON,12,-960
112758841,opp,BUY_SEED,STRAWBERRY,33,-3300
112758841,opp,BUY_SEED,WHEAT,162,-1620
112758841,opp,HIRE,,282,-5659
112758841,opp,SELL,CARROT,97,4591
112758841,opp,SELL,FERTILIZER,321,13661
112758841,opp,SELL,MELON,72,14267
112758841,opp,SELL,MILK,167,11298
112758841,opp,SELL,STRAWBERRY,246,13358
112758841,opp,SELL,WHEAT,407,14906
112758841,opp,SELL,WOOL,262,29102
112758841,self,BUY_ANIMAL,COW,6,-2400
112758841,self,BUY_ANIMAL,SHEEP,11,-5500
112758841,self,BUY_LAND,,2,-3000
112758841,self,BUY_PRODUCT,FERTILIZER,69,-1135
112758841,self,BUY_PRODUCT,WHEAT,149,-5408
112758841,self,BUY_SEED,CARROT,41,-820
112758841,self,BUY_SEED,MELON,12,-960
112758841,self,BUY_SEED,STRAWBERRY,33,-3300
112758841,self,BUY_SEED,WHEAT,157,-1570
112758841,self,HIRE,,283,-5803
112758841,self,SELL,CARROT,125,6017
112758841,self,SELL,FERTILIZER,323,13694
112758841,self,SELL,MELON,72,14267
112758841,self,SELL,MILK,167,10875
112758841,self,SELL,STRAWBERRY,246,13302
112758841,self,SELL,WHEAT,369,13794
112758841,self,SELL,WOOL,262,28752
112759854,opp,BUY_ANIMAL,COW,6,-2400
112759854,opp,BUY_ANIMAL,SHEEP,17,-8500
112759854,opp,BUY_LAND,,3,-7000
112759854,opp,BUY_PRODUCT,FERTILIZER,49,-487
112759854,opp,BUY_PRODUCT,WHEAT,269,-10198
112759854,opp,BUY_SEED,CARROT,36,-720
112759854,opp,BUY_SEED,MELON,12,-960
112759854,opp,BUY_SEED,STRAWBERRY,33,-3300
112759854,opp,BUY_SEED,WHEAT,162,-1620
112759854,opp,HIRE,,305,-9751
112759854,opp,SELL,CARROT,99,5572
112759854,opp,SELL,FERTILIZER,377,13138
112759854,opp,SELL,MELON,72,14267
112759854,opp,SELL,MILK,169,10235
112759854,opp,SELL,STRAWBERRY,246,17817
112759854,opp,SELL,WHEAT,377,15017
112759854,opp,SELL,WOOL,404,67698
112759854,self,BUY_ANIMAL,COW,6,-2400
112759854,self,BUY_ANIMAL,SHEEP,17,-8500
112759854,self,BUY_LAND,,3,-7000
112759854,self,BUY_PRODUCT,FERTILIZER,50,-496
112759854,self,BUY_PRODUCT,WHEAT,259,-9913
112759854,self,BUY_SEED,CARROT,45,-900
112759854,self,BUY_SEED,MELON,12,-960
112759854,self,BUY_SEED,STRAWBERRY,33,-3300
112759854,self,BUY_SEED,WHEAT,153,-1530
112759854,self,HIRE,,305,-9751
112759854,self,SELL,CARROT,123,6849
112759854,self,SELL,FERTILIZER,373,13118
112759854,self,SELL,MELON,72,14267
112759854,self,SELL,MILK,169,10350
112759854,self,SELL,STRAWBERRY,246,17817
112759854,self,SELL,WHEAT,341,13767
112759854,self,SELL,WOOL,404,67339
112761179,opp,BUY_ANIMAL,COW,6,-2400
112761179,opp,BUY_ANIMAL,SHEEP,11,-5500
112761179,opp,BUY_LAND,,2,-3000
112761179,opp,BUY_PRODUCT,FERTILIZER,68,-1136
112761179,opp,BUY_PRODUCT,WHEAT,161,-5835
112761179,opp,BUY_SEED,CARROT,36,-720
112761179,opp,BUY_SEED,MELON,12,-960
112761179,opp,BUY_SEED,STRAWBERRY,33,-3300
112761179,opp,BUY_SEED,WHEAT,162,-1620
112761179,opp,HIRE,,283,-5803
112761179,opp,SELL,CARROT,108,5902
112761179,opp,SELL,FERTILIZER,322,13613
112761179,opp,SELL,MELON,72,14267
112761179,opp,SELL,MILK,150,10068
112761179,opp,SELL,STRAWBERRY,245,41118
112761179,opp,SELL,WHEAT,385,14947
112761179,opp,SELL,WOOL,278,45557
112761179,self,BUY_ANIMAL,COW,6,-2400
112761179,self,BUY_ANIMAL,SHEEP,11,-5500
112761179,self,BUY_LAND,,2,-3000
112761179,self,BUY_PRODUCT,FERTILIZER,68,-1136
112761179,self,BUY_PRODUCT,WHEAT,149,-5479
112761179,self,BUY_SEED,CARROT,36,-720
112761179,self,BUY_SEED,MELON,12,-960
112761179,self,BUY_SEED,STRAWBERRY,33,-3300
112761179,self,BUY_SEED,WHEAT,162,-1620
112761179,self,HIRE,,283,-5803
112761179,self,SELL,CARROT,108,5902
112761179,self,SELL,FERTILIZER,324,13786
112761179,self,SELL,MELON,72,14267
112761179,self,SELL,MILK,150,10056
112761179,self,SELL,STRAWBERRY,245,40880
112761179,self,SELL,WHEAT,373,14620
112761179,self,SELL,WOOL,278,46041
112762368,opp,BUY_ANIMAL,COW,8,-3200
112762368,opp,BUY_ANIMAL,GOOSE,3,-900
112762368,opp,BUY_ANIMAL,SHEEP,6,-3000
112762368,opp,BUY_LAND,,2,-3000
112762368,opp,BUY_PRODUCT,FERTILIZER,95,-2734
112762368,opp,BUY_PRODUCT,WHEAT,133,-4556
112762368,opp,BUY_SEED,CARROT,60,-1200
112762368,opp,BUY_SEED,MELON,12,-960
112762368,opp,BUY_SEED,STRAWBERRY,33,-3300
112762368,opp,BUY_SEED,WHEAT,146,-1460
112762368,opp,HIRE,,266,-4305
112762368,opp,SELL,CARROT,164,10277
112762368,opp,SELL,EGG,93,4959
112762368,opp,SELL,FERTILIZER,333,15141
112762368,opp,SELL,MELON,72,14267
112762368,opp,SELL,MILK,172,9128
112762368,opp,SELL,STRAWBERRY,247,11452
112762368,opp,SELL,WHEAT,351,13031
112762368,opp,SELL,WOOL,149,12042
112762368,self,BUY_ANIMAL,COW,8,-3200
112762368,self,BUY_ANIMAL,GOOSE,3,-900
112762368,self,BUY_ANIMAL,SHEEP,6,-3000
112762368,self,BUY_LAND,,2,-3000
112762368,self,BUY_PRODUCT,FERTILIZER,94,-2726
112762368,self,BUY_PRODUCT,WHEAT,130,-4554
112762368,self,BUY_SEED,CARROT,65,-1300
112762368,self,BUY_SEED,MELON,12,-960
112762368,self,BUY_SEED,STRAWBERRY,33,-3300
112762368,self,BUY_SEED,WHEAT,133,-1330
112762368,self,HIRE,,267,-4308
112762368,self,SELL,CARROT,201,12590
112762368,self,SELL,EGG,88,4672
112762368,self,SELL,FERTILIZER,341,15387
112762368,self,SELL,MELON,72,14267
112762368,self,SELL,MILK,172,9076
112762368,self,SELL,STRAWBERRY,249,11445
112762368,self,SELL,WHEAT,308,11520
112762368,self,SELL,WOOL,149,11907
112763535,opp,BUY_ANIMAL,COW,6,-2400
112763535,opp,BUY_ANIMAL,SHEEP,17,-8500
112763535,opp,BUY_LAND,,3,-7000
112763535,opp,BUY_PRODUCT,FERTILIZER,50,-500
112763535,opp,BUY_PRODUCT,WHEAT,270,-10195
112763535,opp,BUY_SEED,CARROT,49,-980
112763535,opp,BUY_SEED,MELON,12,-960
112763535,opp,BUY_SEED,STRAWBERRY,33,-3300
112763535,opp,BUY_SEED,WHEAT,157,-1570
112763535,opp,HIRE,,305,-9751
112763535,opp,SELL,CARROT,115,7294
112763535,opp,SELL,FERTILIZER,373,13047
112763535,opp,SELL,MELON,72,14267
112763535,opp,SELL,MILK,175,12838
112763535,opp,SELL,STRAWBERRY,246,5312
112763535,opp,SELL,WHEAT,360,13854
112763535,opp,SELL,WOOL,402,58886
112763535,self,BUY_ANIMAL,COW,6,-2400
112763535,self,BUY_ANIMAL,SHEEP,17,-8500
112763535,self,BUY_LAND,,3,-7000
112763535,self,BUY_PRODUCT,FERTILIZER,50,-500
112763535,self,BUY_PRODUCT,WHEAT,259,-9877
112763535,self,BUY_SEED,CARROT,45,-900
112763535,self,BUY_SEED,MELON,12,-960
112763535,self,BUY_SEED,STRAWBERRY,33,-3300
112763535,self,BUY_SEED,WHEAT,153,-1530
112763535,self,HIRE,,305,-9751
112763535,self,SELL,CARROT,123,7554
112763535,self,SELL,FERTILIZER,373,13206
112763535,self,SELL,MELON,72,14267
112763535,self,SELL,MILK,175,13005
112763535,self,SELL,STRAWBERRY,246,5323
112763535,self,SELL,WHEAT,341,13299
112763535,self,SELL,WOOL,402,59051
112763647,opp,BUY_ANIMAL,COW,8,-3200
112763647,opp,BUY_ANIMAL,GOOSE,3,-900
112763647,opp,BUY_ANIMAL,SHEEP,6,-3000
112763647,opp,BUY_LAND,,2,-3000
112763647,opp,BUY_PRODUCT,FERTILIZER,87,-2624
112763647,opp,BUY_PRODUCT,WHEAT,134,-4552
112763647,opp,BUY_SEED,CARROT,41,-820
112763647,opp,BUY_SEED,MELON,12,-960
112763647,opp,BUY_SEED,STRAWBERRY,33,-3300
112763647,opp,BUY_SEED,WHEAT,158,-1580
112763647,opp,HIRE,,266,-4164
112763647,opp,SELL,CARROT,123,5467
112763647,opp,SELL,EGG,91,5130
112763647,opp,SELL,FERTILIZER,341,15166
112763647,opp,SELL,MELON,72,14267
112763647,opp,SELL,MILK,234,19065
112763647,opp,SELL,STRAWBERRY,249,32373
112763647,opp,SELL,WHEAT,381,13349
112763647,opp,SELL,WOOL,99,5478
112763647,self,BUY_ANIMAL,COW,8,-3200
112763647,self,BUY_ANIMAL,GOOSE,3,-900
112763647,self,BUY_ANIMAL,SHEEP,6,-3000
112763647,self,BUY_LAND,,2,-3000
112763647,self,BUY_PRODUCT,FERTILIZER,87,-2633
112763647,self,BUY_PRODUCT,WHEAT,122,-4196
112763647,self,BUY_SEED,CARROT,48,-960
112763647,self,BUY_SEED,MELON,12,-960
112763647,self,BUY_SEED,STRAWBERRY,33,-3300
112763647,self,BUY_SEED,WHEAT,150,-1500
112763647,self,HIRE,,266,-4164
112763647,self,SELL,CARROT,149,6916
112763647,self,SELL,EGG,88,4960
112763647,self,SELL,FERTILIZER,343,15215
112763647,self,SELL,MELON,72,14267
112763647,self,SELL,MILK,234,19615
112763647,self,SELL,STRAWBERRY,249,32352
112763647,self,SELL,WHEAT,341,12057
112763647,self,SELL,WOOL,99,5492
