episode_id,sid,opponent_submission,opponent_rating,result,margin,nearest_v124_units_samefraction,nearest_v124_units_episode,old_exact_first144_units_exists,opp_first_difference_units,opp_samefraction_units,opp_hash100_units,nearest_v124_market_samefraction,nearest_v124_market_episode,old_exact_first144_market_exists,opp_first_difference_market,opp_samefraction_market,opp_hash100_market,nearest_v124_all_samefraction,nearest_v124_all_episode,old_exact_first144_all_exists,opp_first_difference_all,opp_samefraction_all,opp_hash100_all,opp_same_units_prefix24,opp_same_market_prefix24,opp_same_units_prefix72,opp_same_market_prefix72,opp_same_units_prefix100,opp_same_market_prefix100,opp_same_units_prefix120,opp_same_market_prefix120,opp_same_units_prefix144,opp_same_market_prefix144,opp_same_units_prefix216,opp_same_market_prefix216,opp_same_units_prefix288,opp_same_market_prefix288,opp_portfolio_equal_all30days,opp_portfolio_equal_selected,margin_t72,portfolio_L1_t72,delta_COW_t72,delta_SHEEP_t72,delta_GOOSE_t72,delta_WHEAT_t72,delta_CARROT_t72,delta_TOMATO_t72,delta_STRAWBERRY_t72,delta_MELON_t72,margin_t144,portfolio_L1_t144,delta_COW_t144,delta_SHEEP_t144,delta_GOOSE_t144,delta_WHEAT_t144,delta_CARROT_t144,delta_TOMATO_t144,delta_STRAWBERRY_t144,delta_MELON_t144,margin_t216,portfolio_L1_t216,delta_COW_t216,delta_SHEEP_t216,delta_GOOSE_t216,delta_WHEAT_t216,delta_CARROT_t216,delta_TOMATO_t216,delta_STRAWBERRY_t216,delta_MELON_t216,margin_t288,portfolio_L1_t288,delta_COW_t288,delta_SHEEP_t288,delta_GOOSE_t288,delta_WHEAT_t288,delta_CARROT_t288,delta_TOMATO_t288,delta_STRAWBERRY_t288,delta_MELON_t288,margin_t360,portfolio_L1_t360,delta_COW_t360,delta_SHEEP_t360,delta_GOOSE_t360,delta_WHEAT_t360,delta_CARROT_t360,delta_TOMATO_t360,delta_STRAWBERRY_t360,delta_MELON_t360,margin_t432,portfolio_L1_t432,delta_COW_t432,delta_SHEEP_t432,delta_GOOSE_t432,delta_WHEAT_t432,delta_CARROT_t432,delta_TOMATO_t432,delta_STRAWBERRY_t432,delta_MELON_t432,margin_t480,portfolio_L1_t480,delta_COW_t480,delta_SHEEP_t480,delta_GOOSE_t480,delta_WHEAT_t480,delta_CARROT_t480,delta_TOMATO_t480,delta_STRAWBERRY_t480,delta_MELON_t480,margin_t504,portfolio_L1_t504,delta_COW_t504,delta_SHEEP_t504,delta_GOOSE_t504,delta_WHEAT_t504,delta_CARROT_t504,delta_TOMATO_t504,delta_STRAWBERRY_t504,delta_MELON_t504,margin_t576,portfolio_L1_t576,delta_COW_t576,delta_SHEEP_t576,delta_GOOSE_t576,delta_WHEAT_t576,delta_CARROT_t576,delta_TOMATO_t576,delta_STRAWBERRY_t576,delta_MELON_t576,margin_t648,portfolio_L1_t648,delta_COW_t648,delta_SHEEP_t648,delta_GOOSE_t648,delta_WHEAT_t648,delta_CARROT_t648,delta_TOMATO_t648,delta_STRAWBERRY_t648,delta_MELON_t648,margin_t696,portfolio_L1_t696,delta_COW_t696,delta_SHEEP_t696,delta_GOOSE_t696,delta_WHEAT_t696,delta_CARROT_t696,delta_TOMATO_t696,delta_STRAWBERRY_t696,delta_MELON_t696,margin_t719,portfolio_L1_t719,delta_COW_t719,delta_SHEEP_t719,delta_GOOSE_t719,delta_WHEAT_t719,delta_CARROT_t719,delta_TOMATO_t719,delta_STRAWBERRY_t719,delta_MELON_t719
111170199,56384919,56120608,1406.6095895413748,win,4228.0,0.9972183588317107,110822302,True,2,0.04172461752433936,0x1e2a4b7b32dc746,0.866481223922114,110843156,True,0,0.3671766342141864,0xb6c06b58c9b2e330,0.8581363004172462,110843156,True,0,0.016689847009735744,0x52d0458137aa024b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.0,0,0,0,0,0,0,0,0,0,578.0,0,0,0,0,0,0,0,0,0,803.0,0,0,0,0,0,0,0,0,0,747.0,1,0,1,0,0,0,0,0,0,1308.0,1,0,1,0,0,0,0,0,0,4154.0,1,0,1,0,0,0,0,0,0,3385.0,2,0,1,0,1,0,0,0,0,2318.0,1,0,1,0,0,0,0,0,0,1925.0,3,0,1,0,1,0,0,-1,0,3161.0,24,0,1,0,-11,12,0,0,0,-1087.0,21,0,1,0,9,-11,0,0,0,4228.0,1,0,1,0,0,0,0,0,0
111169085,56384919,56128629,1371.021225607948,win,305.0,0.9666203059805285,110937716,True,2,0.18219749652294853,0x1e2a4b7b32dc746,0.972183588317107,110814569,True,0,0.3963838664812239,0xb6c06b58c9b2e330,0.9401947148817803,110937716,True,0,0.0584144645340751,0x52d0458137aa024b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.0,0,0,0,0,0,0,0,0,0,578.0,0,0,0,0,0,0,0,0,0,102.0,2,-1,0,0,0,0,0,1,0,1563.0,2,-1,0,0,0,0,0,1,0,1126.0,2,-1,0,0,0,0,0,1,0,138.0,2,-1,0,0,0,0,0,1,0,215.0,3,-1,0,0,1,0,0,1,0,511.0,2,-1,0,0,0,0,0,1,0,-627.0,2,-1,0,0,1,0,0,0,0,-3644.0,47,-1,0,0,-23,23,0,0,0,-4396.0,34,-1,2,0,-22,9,0,0,0,305.0,3,-1,2,0,0,0,0,0,0
111167976,56384919,56062250,1381.7391659829973,win,10261.0,0.9151599443671766,110876240,True,2,0.1780250347705146,0x1e2a4b7b32dc746,0.913769123783032,110836675,True,0,0.41585535465924894,0x8a6ac1f31e640345,0.8456189151599444,110832243,True,0,0.0584144645340751,0xd472094e2013d8f1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49.0,0,0,0,0,0,0,0,0,0,583.0,0,0,0,0,0,0,0,0,0,613.0,5,-3,2,0,0,0,0,0,0,2240.0,5,-3,2,0,0,0,0,0,0,1130.0,6,-3,2,0,1,0,0,0,0,2783.0,5,-3,2,0,0,0,0,0,0,3762.0,6,-3,2,0,1,0,0,0,0,4734.0,5,-3,2,0,0,0,0,0,0,5895.0,7,-3,2,0,1,0,0,-1,0,6692.0,52,-3,2,0,-23,24,0,0,0,7334.0,28,-3,2,0,-12,11,0,0,0,10261.0,5,-3,2,0,0,0,0,0,0
111166839,56384919,56385038,1529.32171031507,loss,-6111.0,0.9958275382475661,110822302,True,151,0.6968011126564673,0xd46c10da5cc413d9,0.9582753824756607,110867399,True,119,0.627260083449235,0xb8574f927bdbba9,0.9457579972183588,110862152,True,119,0.5201668984700973,0x771b4ab81c93a820,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-203.0,4,2,0,-2,0,0,0,0,0,-613.0,4,2,0,-2,0,0,0,0,0,-442.0,4,2,0,-2,0,0,0,0,0,-1124.0,4,2,0,-2,0,0,0,0,0,-2097.0,4,2,0,-2,0,0,0,0,0,-2248.0,4,2,0,-2,0,0,0,0,0,-2935.0,4,2,0,-2,0,0,0,0,0,-4135.0,4,2,0,-2,0,0,0,0,0,-5771.0,4,2,0,-2,0,0,0,0,0,-6111.0,4,2,0,-2,0,0,0,0,0
111166862,56384919,56270905,1387.7916660167498,win,6516.0,0.9944367176634215,111031799,True,2,0.04728789986091794,0x1e2a4b7b32dc746,0.9652294853963839,111031799,True,0,0.46870653685674546,0x9efb7ad1f89c6d78,0.9624478442280946,111031799,True,0,0.022253129346314324,0xfbff64728cafefcc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29.0,0,0,0,0,0,0,0,0,0,34.0,0,0,0,0,0,0,0,0,0,330.0,2,-1,0,0,0,0,0,1,0,65.0,3,-1,1,0,0,0,0,1,0,741.0,3,-1,1,0,0,0,0,1,0,1111.0,3,-1,1,0,0,0,0,1,0,2169.0,4,-1,1,0,1,0,0,1,0,2557.0,3,-1,1,0,0,0,0,1,0,3312.0,3,-1,1,0,1,0,0,0,0,3906.0,32,8,1,0,-11,12,0,0,0,5697.0,35,8,6,0,9,-12,0,0,0,6516.0,14,8,6,0,0,0,0,0,0
111165760,56384919,56116662,1351.9854217976158,win,437.0,0.9401947148817803,110870969,True,2,0.04172461752433936,0x1e2a4b7b32dc746,0.8678720445062587,111051413,True,0,0.42141863699582754,0x8a6ac1f31e640345,0.8303198887343533,110870969,True,0,0.015299026425591099,0xd472094e2013d8f1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49.0,0,0,0,0,0,0,0,0,0,583.0,0,0,0,0,0,0,0,0,0,205.0,1,-1,0,0,0,0,0,0,0,774.0,6,-1,-2,3,0,0,0,0,0,2485.0,7,-1,-2,3,1,0,0,0,0,-468.0,6,-1,-2,3,0,0,0,0,0,-139.0,7,-1,-2,3,1,0,0,0,0,-252.0,6,-1,-2,3,0,0,0,0,0,-756.0,8,-1,-2,3,1,0,0,-1,0,-5095.0,53,-1,-2,3,-23,24,0,0,0,-5743.0,29,-1,-2,3,-12,11,0,0,0,437.0,6,-1,-2,3,0,0,0,0,0
111164639,56384919,56091814,1400.7296519634854,win,90095.0,0.9930458970792768,110847763,True,2,0.031988873435326845,0x319b66fb6366447,0.9902642559109874,110847763,True,0,0.37830319888734354,0x2565fef7a4680a95,0.9833101529902643,110847763,True,0,0.012517385257301807,0xffa19f3dd6a080d,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,326.0,3,2,0,0,0,0,0,0,1,460.0,12,3,0,0,0,0,0,3,6,1700.0,22,5,2,0,-2,0,0,7,6,11336.0,21,6,3,0,5,0,0,7,0,19802.0,17,6,3,0,1,0,0,7,0,30127.0,16,6,3,0,0,0,0,7,0,39325.0,17,6,3,0,1,0,0,7,0,44488.0,16,6,3,0,0,0,0,7,0,55623.0,21,6,3,0,-4,5,0,3,0,73788.0,37,6,3,-1,-13,14,0,0,0,82906.0,13,6,3,-1,0,-3,0,0,0,90095.0,10,6,3,-1,0,0,0,0,0
111163534,56384919,56077160,1360.992321784129,win,13309.0,0.9346314325452016,110901579,True,2,0.04450625869262865,0x1e2a4b7b32dc746,0.9554937413073713,110901579,True,0,0.41168289290681503,0x8a6ac1f31e640345,0.9193324061196105,110901579,True,0,0.019471488178025034,0xd472094e2013d8f1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49.0,0,0,0,0,0,0,0,0,0,583.0,0,0,0,0,0,0,0,0,0,719.0,1,0,0,0,-1,0,0,0,0,1576.0,1,1,0,0,0,0,0,0,0,2783.0,1,1,0,0,0,0,0,0,0,5038.0,1,1,0,0,0,0,0,0,0,5406.0,2,1,0,0,1,0,0,0,0,5591.0,1,1,0,0,0,0,0,0,0,4855.0,11,1,0,0,-4,5,0,-1,0,6549.0,27,1,0,-1,-12,13,0,0,0,8421.0,23,1,0,-1,9,-12,0,0,0,13309.0,2,1,0,-1,0,0,0,0,0
111162430,56384919,56112320,1462.6930342711055,loss,-636.0,0.9986091794158554,110902679,True,2,0.12100139082058414,0x1e2a4b7b32dc746,0.9304589707927677,110881767,True,0,0.34492350486787204,0xb6c06b58c9b2e330,0.9221140472878998,110925497,True,0,0.02642559109874826,0x52d0458137aa024b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.0,0,0,0,0,0,0,0,0,0,578.0,0,0,0,0,0,0,0,0,0,-418.0,2,0,0,0,0,0,0,2,0,1684.0,3,0,-1,0,0,0,0,2,0,60.0,3,0,-1,0,0,0,0,2,0,-546.0,3,0,-1,0,0,0,0,2,0,-1286.0,3,0,-1,0,0,0,0,2,0,335.0,3,0,-1,0,0,0,0,2,0,-2729.0,1,0,-1,0,0,0,0,0,0,-597.0,47,0,-1,0,-23,23,0,0,0,-2494.0,20,0,-1,0,-10,9,0,0,0,-636.0,1,0,-1,0,0,0,0,0,0
111161295,56384919,56288185,1480.9620956665124,loss,-471.0,0.9860917941585535,110869619,False,1,0.17663421418636996,0xca3c74494929ce39,0.9666203059805285,110869619,True,0,0.5159944367176634,0xac0adfe53c882339,0.952712100139082,110869619,False,0,0.09735744089012517,0x9180d02e7774665c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-20.0,1,0,0,0,-1,0,0,0,0,-24.0,0,0,0,0,0,0,0,0,0,-279.0,0,0,0,0,0,0,0,0,0,177.0,1,0,-1,0,0,0,0,0,0,545.0,1,0,-1,0,0,0,0,0,0,-1568.0,1,0,-1,0,0,0,0,0,0,-2572.0,1,0,-1,0,0,0,0,0,0,-3703.0,1,0,-1,0,0,0,0,0,0,-1974.0,1,0,-1,0,0,0,0,0,0,-1450.0,7,0,-1,0,-3,3,0,0,0,-1123.0,18,0,-1,0,9,-8,0,0,0,-471.0,1,0,-1,0,0,0,0,0,0
111160200,56384919,56119364,1480.4886574174498,loss,-734.0,0.9888734353268428,110865488,True,235,0.980528511821975,0xd46c10da5cc413d9,0.8901251738525731,110897185,True,0,0.7399165507649513,0xeb6f1a73c2b2a743,0.8428372739916551,110862152,True,0,0.7301808066759388,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,-10.0,0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,0,0,0,0,49.0,0,0,0,0,0,0,0,0,0,122.0,0,0,0,0,0,0,0,0,0,220.0,0,0,0,0,0,0,0,0,0,819.0,0,0,0,0,0,0,0,0,0,1010.0,0,0,0,0,0,0,0,0,0,764.0,0,0,0,0,0,0,0,0,0,-105.0,0,0,0,0,0,0,0,0,0,434.0,0,0,0,0,0,0,0,0,0,-734.0,0,0,0,0,0,0,0,0,0
111159080,56384919,56230346,1514.735277452915,loss,-6432.0,0.7371349095966621,111007532,True,15,0.6648122392211405,0x30e0a07f31d8449f,0.866481223922114,110823089,True,0,0.6856745479833102,0xc21e6ea566ecf743,0.6759388038942976,110823089,True,0,0.4909596662030598,0xe38b659d5669a112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44.0,1,0,0,0,0,0,0,0,1,73.0,1,0,0,0,0,0,0,0,1,145.0,4,-1,0,2,0,0,0,0,1,1935.0,3,-1,0,2,0,0,0,0,0,1955.0,3,-1,0,2,0,0,0,0,0,3020.0,6,-1,-3,2,0,0,0,0,0,-104.0,6,-1,-3,2,0,0,0,0,0,393.0,6,-1,-3,2,0,0,0,0,0,-2706.0,6,-1,-3,2,0,0,0,0,0,-5141.0,6,-1,-3,2,0,0,0,0,0,-6090.0,6,-1,-3,2,0,0,0,0,0,-6432.0,6,-1,-3,2,0,0,0,0,0
111157986,56384919,56143774,1451.8794243648074,loss,-1513.0,0.9944367176634215,110886175,True,144,0.31154381084840055,0xd46c10da5cc413d9,0.9791376912378303,110886175,True,0,0.5271210013908206,0xeb6f1a73c2b2a743,0.9763560500695411,110886175,True,0,0.22948539638386647,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,-10.0,0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,-222.0,0,0,0,0,0,0,0,0,0,254.0,1,0,-1,0,0,0,0,0,0,1101.0,1,0,-1,0,0,0,0,0,0,-1058.0,1,0,-1,0,0,0,0,0,0,-2009.0,1,0,-1,0,0,0,0,0,0,-3617.0,1,0,-1,0,0,0,0,0,0,-4210.0,1,0,-1,0,0,0,0,0,0,-4062.0,7,0,-1,0,-3,3,0,0,0,473.0,3,0,-1,0,1,-1,0,0,0,-1513.0,1,0,-1,0,0,0,0,0,0
111156861,56384919,56251148,1535.7795618177731,loss,-959.0,0.9443671766342142,110861891,True,152,0.8706536856745479,0xd46c10da5cc413d9,0.8052851182197497,110870709,True,0,0.6383866481223922,0xeb6f1a73c2b2a743,0.7468706536856745,110870709,True,0,0.5660639777468707,0x67871f0077224920,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,-10.0,0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,-126.0,0,0,0,0,0,0,0,0,0,-312.0,0,0,0,0,0,0,0,0,0,88.0,0,0,0,0,0,0,0,0,0,213.0,0,0,0,0,0,0,0,0,0,288.0,0,0,0,0,0,0,0,0,0,425.0,0,0,0,0,0,0,0,0,0,292.0,0,0,0,0,0,0,0,0,0,2519.0,0,0,0,0,0,0,0,0,0,-233.0,0,0,0,0,0,0,0,0,0,-959.0,0,0,0,0,0,0,0,0,0
111155755,56384919,56236772,1496.036575459222,win,4277.0,0.9958275382475661,110857464,True,0,0.9554937413073713,0x6808de75584368f4,0.9165507649513213,110857464,True,0,0.7454798331015299,0x1f2534a083b26199,0.9151599443671766,110857464,True,0,0.7385257301808067,0xfa2a7ca0e1e43b91,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,15.0,0,0,0,0,0,0,0,0,0,-15.0,0,0,0,0,0,0,0,0,0,-12.0,0,0,0,0,0,0,0,0,0,-212.0,0,0,0,0,0,0,0,0,0,-259.0,0,0,0,0,0,0,0,0,0,30.0,0,0,0,0,0,0,0,0,0,535.0,0,0,0,0,0,0,0,0,0,194.0,0,0,0,0,0,0,0,0,0,1376.0,0,0,0,0,0,0,0,0,0,3244.0,0,0,0,0,0,0,0,0,0,4309.0,0,0,0,0,0,0,0,0,0,4277.0,0,0,0,0,0,0,0,0,0
111154636,56384919,56288473,1450.341668824639,win,13713.0,0.9930458970792768,110904914,True,1,0.004172461752433936,0x9ed4015228a350f3,0.9763560500695411,110904914,True,0,0.25869262865090403,0x2a649dcda1aff490,0.972183588317107,110904914,True,0,0.0,0xf8b34a4f112932cc,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,168.0,5,1,-1,0,1,0,0,-2,0,-436.0,10,2,-1,0,3,0,0,-4,0,-1916.0,17,4,1,-4,3,0,-1,-4,0,4476.0,13,0,3,-1,-3,0,-1,3,-2,6664.0,7,0,-1,-1,1,0,-1,3,0,4691.0,21,-1,-1,-1,8,0,-7,3,0,4341.0,31,-1,-1,-1,12,0,-11,5,0,2760.0,31,-1,-1,-1,8,0,-11,9,0,4348.0,46,-1,-1,-1,10,-9,-11,13,0,6889.0,34,-1,-1,-1,3,6,-10,12,0,9160.0,28,0,0,-1,9,-10,-8,0,0,13713.0,7,0,0,-1,0,0,-6,0,0
111153518,56384919,56122224,1534.779939735536,win,4320.0,0.9360222531293463,110907562,True,186,0.933240611961057,0xd46c10da5cc413d9,0.8581363004172462,110823403,True,0,0.6356050069541029,0x617f8a9188195e2c,0.8150208623087621,110823403,True,0,0.6036161335187761,0x9ebde2553853bb1f,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,-10.0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,0,0,0,0,0,23.0,0,0,0,0,0,0,0,0,0,-171.0,0,0,0,0,0,0,0,0,0,-49.0,0,0,0,0,0,0,0,0,0,320.0,0,0,0,0,0,0,0,0,0,1593.0,0,0,0,0,0,0,0,0,0,610.0,0,0,0,0,0,0,0,0,0,1284.0,0,0,0,0,0,0,0,0,0,2173.0,0,0,0,0,0,0,0,0,0,4520.0,0,0,0,0,0,0,0,0,0,4320.0,0,0,0,0,0,0,0,0,0
111151335,56384919,56329443,1299.7279080017026,win,22484.0,0.9707927677329624,110872085,True,1,0.004172461752433936,0x107aafb399c3bdc8,0.9221140472878998,110866288,True,0,0.2517385257301808,0x39d00a9eae3aee53,0.8984700973574409,110866288,True,0,0.0,0x7b678dfcda505132,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,171.0,6,1,-1,0,2,0,0,-2,0,129.0,10,2,-1,0,3,0,0,-4,0,335.0,13,1,1,0,5,0,0,-6,0,9783.0,20,-1,2,3,-5,0,-1,6,-2,12270.0,21,-1,0,3,4,0,-8,5,0,16433.0,26,-1,0,3,6,0,-11,5,0,6110.0,20,1,1,3,5,0,-2,8,0,8305.0,21,1,1,3,1,0,-3,12,0,12867.0,29,1,1,3,2,-6,-2,14,0,13999.0,29,1,1,3,-7,3,4,10,0,18358.0,26,3,6,3,3,5,5,-1,0,22484.0,19,3,6,3,0,0,6,-1,0
111152412,56384919,56356362,1314.8105791414314,win,220.0,0.9972183588317107,110856362,True,2,0.04450625869262865,0x1e2a4b7b32dc746,0.980528511821975,110879542,True,0,0.3810848400556328,0xa79a4b571636ac59,0.9791376912378303,110879542,True,0,0.01808066759388039,0xd1f78b19286fc1b0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.0,0,0,0,0,0,0,0,0,0,586.0,0,0,0,0,0,0,0,0,0,728.0,0,0,0,0,0,0,0,0,0,1064.0,7,-3,1,3,0,0,0,0,0,1895.0,7,-3,1,3,0,0,0,0,0,4334.0,7,-3,1,3,0,0,0,0,0,7273.0,8,-3,1,3,1,0,0,0,0,3786.0,7,-3,1,3,0,0,0,0,0,243.0,9,-3,1,3,1,0,0,-1,0,-893.0,54,-3,1,3,-23,24,0,0,0,-1612.0,36,-3,1,3,-18,11,0,0,0,220.0,13,-3,1,3,-6,0,0,0,0
111150205,56384919,55894423,1222.2769917073836,win,16702.0,0.9401947148817803,110869864,True,2,0.14603616133518776,0xce369ae60dccd35d,0.8678720445062587,110914648,True,0,0.44367176634214184,0xd4674fe98418e41a,0.847009735744089,110914648,True,0,0.06954102920723226,0x8df7836ea0b5b941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-18.0,0,0,0,0,0,0,0,0,0,468.0,0,0,0,0,0,0,0,0,0,341.0,5,-2,2,0,-1,0,0,0,0,1004.0,5,-2,2,0,0,0,0,-1,0,101.0,5,-2,2,0,0,0,0,-1,0,4360.0,5,-2,2,0,0,0,0,-1,0,5569.0,6,-2,2,0,1,0,0,-1,0,7472.0,5,-2,2,0,0,0,0,-1,0,7993.0,7,-2,2,0,1,0,0,-2,0,10832.0,50,-2,2,0,-23,23,0,0,0,10021.0,30,-2,2,0,-18,8,0,0,0,16702.0,10,-2,2,0,-6,0,0,0,0
111149074,56384919,56160853,1223.8378320087047,win,170832.0,0.6981919332406119,110836675,True,2,0.022253129346314324,0x378cb6f7067ef86d,0.7955493741307371,110873211,True,0,0.502086230876217,0x8ae4069dbce2fca0,0.6105702364394993,110832243,True,0,0.019471488178025034,0x2dfdb72fff55b6ef,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,220.0,24,3,2,0,7,0,0,0,12,867.0,25,4,2,0,3,0,0,4,12,1882.0,48,8,4,0,4,0,0,20,12,19974.0,68,7,8,0,20,0,0,33,0,31592.0,72,7,8,0,24,0,0,33,0,57413.0,73,7,8,0,25,0,0,33,0,72626.0,65,7,8,0,22,0,0,28,0,80041.0,65,7,8,0,22,0,0,28,0,107135.0,69,7,8,0,36,0,0,18,0,134733.0,71,7,8,0,19,24,0,13,0,159137.0,36,7,8,0,8,13,0,0,0,170832.0,15,7,8,0,0,0,0,0,0
111147932,56384919,55715067,959.5601760352477,win,17931.0,0.9944367176634215,110822302,True,1,0.0027816411682892906,0x2e75ca63759b7021,0.8817802503477051,110865488,True,0,0.3045897079276773,0x49e5a2287393f942,0.874826147426982,110865488,True,0,0.0,0x6b01de54236c977c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211.0,13,2,-2,0,2,0,0,0,7,796.0,18,2,-2,0,-4,0,0,-3,7,1139.0,15,0,0,0,-8,0,0,0,7,11749.0,27,0,2,3,7,0,0,-3,-12,17281.0,31,0,2,3,11,0,0,-3,-12,21781.0,32,0,2,3,12,0,0,-3,-12,20845.0,26,0,2,3,9,0,0,0,-12,12622.0,6,0,2,3,1,0,0,0,0,18185.0,13,0,2,3,-6,0,0,2,0,18529.0,82,0,2,3,-40,29,0,8,0,17611.0,34,0,2,3,-17,12,0,0,0,17931.0,5,0,2,3,0,0,0,0,0
111146822,56384919,56164286,1085.030483582555,win,28409.0,0.9916550764951322,110822302,True,0,0.005563282336578581,0x7943a44561a10926,0.9388038942976356,110896084,True,0,0.2726008344923505,0xc61e508a5d59d8b1,0.9304589707927677,110896084,True,0,0.0027816411682892906,0xf9041d361fcd1a48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165.0,1,1,0,0,0,0,0,0,0,518.0,0,0,0,0,0,0,0,0,0,936.0,5,2,0,0,2,0,0,1,0,6363.0,10,0,0,3,3,0,0,-4,0,9319.0,16,0,0,3,8,0,0,-5,0,15537.0,17,0,0,3,9,0,0,-5,0,18223.0,10,0,0,3,2,0,0,-5,0,19920.0,12,0,0,3,4,0,0,-5,0,20293.0,32,0,0,3,17,-2,0,-10,0,22801.0,53,0,0,3,-19,26,0,-5,0,25092.0,19,0,0,3,-1,12,0,-3,0,28409.0,7,0,0,3,-1,0,0,-3,0
111145704,56384919,55752070,1067.2381100734394,win,33912.0,0.9888734353268428,110844461,True,0,0.005563282336578581,0x7943a44561a10926,0.9360222531293463,110868497,True,0,0.2670375521557719,0xc61e508a5d59d8b1,0.9262865090403338,110844461,True,0,0.0027816411682892906,0xf9041d361fcd1a48,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,165.0,1,1,0,0,0,0,0,0,0,517.0,0,0,0,0,0,0,0,0,0,393.0,5,2,0,0,2,0,0,1,0,6591.0,14,-2,2,3,3,0,0,-4,0,10084.0,19,-2,2,3,7,0,0,-5,0,17325.0,22,-2,2,3,10,0,0,-5,0,14370.0,25,-2,2,3,3,0,10,-5,0,14504.0,26,-2,2,3,4,0,10,-5,0,15820.0,46,-2,2,3,17,-2,10,-10,0,21232.0,67,-2,2,3,-19,26,10,-5,0,28645.0,33,-2,2,3,-1,12,10,-3,0,33912.0,21,-2,2,3,-1,0,10,-3,0
111144597,56384919,56384727,1284.998685734673,loss,-6023.0,0.9958275382475661,110876240,True,184,0.7454798331015299,0xd46c10da5cc413d9,0.9290681502086231,110881767,True,96,0.6675938803894298,0x4581c85d8baea5f1,0.9262865090403338,110876240,True,96,0.5938803894297635,0x8f14ab2bbbd533dc,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-114.0,0,0,0,0,0,0,0,0,0,1532.0,1,0,-1,0,0,0,0,0,0,596.0,1,0,-1,0,0,0,0,0,0,-1054.0,1,0,-1,0,0,0,0,0,0,-2082.0,1,0,-1,0,0,0,0,0,0,-2139.0,1,0,-1,0,0,0,0,0,0,-2812.0,1,0,-1,0,0,0,0,0,0,-2976.0,5,0,-1,0,2,-2,0,0,0,-6032.0,19,0,-1,0,9,-9,0,0,0,-6023.0,1,0,-1,0,0,0,0,0,0
111143509,56384919,55484884,965.6154425221322,win,18213.0,0.9429763560500696,110901579,True,1,0.0027816411682892906,0x2e75ca63759b7021,0.952712100139082,110901579,True,0,0.30598052851182195,0x49e5a2287393f942,0.9262865090403338,110901579,True,0,0.0,0x6b01de54236c977c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211.0,13,2,-2,0,2,0,0,0,7,796.0,18,2,-2,0,-4,0,0,-3,7,1129.0,15,0,0,0,-8,0,0,0,7,12746.0,27,1,1,3,7,0,0,-3,-12,18014.0,31,1,1,3,11,0,0,-3,-12,23075.0,32,1,1,3,12,0,0,-3,-12,22819.0,26,1,1,3,9,0,0,0,-12,16746.0,6,1,1,3,1,0,0,0,0,15389.0,23,1,1,3,-11,5,0,2,0,11245.0,83,1,1,2,-41,30,0,8,0,17163.0,33,1,1,2,-17,12,0,0,0,18213.0,4,1,1,2,0,0,0,0,0
