panel,arm,opponent,seed,seat,baseline_margin,candidate_margin,transition,delta_points,delta_margin,delta_self_cash,delta_opp_cash,first_action_change,first_field_change,first_shop_change,first_difference,metric_mismatches,full_trajectory_identical,own_action_changed_decisions,own_field_changed_decisions,own_market_changed_decisions,opponent_action_changed_decisions,observations_changed_decisions
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609260,0,164.0,254.0,W->W,0.0,90.0,341.0,251.0,291.0,554.0,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 39, ""TOMATO"": 62, ""STRAWBERRY"": 150, ""MELON"": 78, ""EGG"": 54, ""MILK"": 66, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,33,7,27,27,427
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609260,1,164.0,254.0,W->W,0.0,90.0,341.0,251.0,291.0,554.0,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 39, ""TOMATO"": 62, ""STRAWBERRY"": 150, ""MELON"": 78, ""EGG"": 54, ""MILK"": 66, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,33,7,27,27,427
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609261,0,10.0,13.0,W->W,0.0,3.0,0.0,-3.0,291.0,,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 36, ""TOMATO"": 62, ""STRAWBERRY"": 199, ""MELON"": 78, ""EGG"": 51, ""MILK"": 208, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,2,0,2,0,427
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609261,1,10.0,13.0,W->W,0.0,3.0,0.0,-3.0,291.0,,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 36, ""TOMATO"": 62, ""STRAWBERRY"": 199, ""MELON"": 78, ""EGG"": 51, ""MILK"": 208, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,2,0,2,0,427
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609262,0,519.0,374.0,W->W,0.0,-145.0,-298.0,-153.0,566.0,,,"[{""step"": 566, ""baseline_market"": [[""SELL"", ""STRAWBERRY"", 4], [""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 4], [""SELL"", ""WOOL"", 3], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 43, ""CARROT"": 49, ""TOMATO"": 82, ""STRAWBERRY"": 175, ""MELON"": 106, ""EGG"": 53, ""MILK"": 30, ""WOOL"": 5, ""FERTILIZER"": 23}, ""shed"": {""WHEAT"": 19, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 3, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,13,0,13,4,152
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609262,1,519.0,374.0,W->W,0.0,-145.0,-298.0,-153.0,566.0,,,"[{""step"": 566, ""baseline_market"": [[""SELL"", ""STRAWBERRY"", 4], [""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""STRAWBERRY"", 4], [""SELL"", ""WOOL"", 3], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 43, ""CARROT"": 49, ""TOMATO"": 82, ""STRAWBERRY"": 175, ""MELON"": 106, ""EGG"": 53, ""MILK"": 30, ""WOOL"": 5, ""FERTILIZER"": 23}, ""shed"": {""WHEAT"": 19, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 3, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,13,0,13,4,152
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609263,0,311.0,1287.0,W->W,0.0,976.0,302.0,-674.0,548.0,603.0,,"[{""step"": 548, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 6], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 44, ""TOMATO"": 64, ""STRAWBERRY"": 157, ""MELON"": 104, ""EGG"": 56, ""MILK"": 74, ""WOOL"": 1, ""FERTILIZER"": 25}, ""shed"": {""WHEAT"": 6, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,29,6,24,22,170
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609263,1,311.0,1287.0,W->W,0.0,976.0,302.0,-674.0,548.0,603.0,,"[{""step"": 548, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 6], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 44, ""TOMATO"": 64, ""STRAWBERRY"": 157, ""MELON"": 104, ""EGG"": 56, ""MILK"": 74, ""WOOL"": 1, ""FERTILIZER"": 25}, ""shed"": {""WHEAT"": 6, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,29,6,24,22,170
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609264,0,10.0,-1128.0,W->L,-1.0,-1138.0,-873.0,265.0,291.0,611.0,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 39, ""CARROT"": 40, ""TOMATO"": 68, ""STRAWBERRY"": 199, ""MELON"": 78, ""EGG"": 51, ""MILK"": 108, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,20,3,18,21,427
holdout/m20_kagsim,m20_multi_hypothesis,order_book,612609264,1,10.0,-1128.0,W->L,-1.0,-1138.0,-873.0,265.0,291.0,611.0,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 39, ""CARROT"": 40, ""TOMATO"": 68, ""STRAWBERRY"": 199, ""MELON"": 78, ""EGG"": 51, ""MILK"": 108, ""WOOL"": 231, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,20,3,18,21,427
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609241,0,820.0,820.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609241,1,820.0,820.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609242,0,-2.0,-3.0,L->L,0.0,-1.0,-13.0,-12.0,291.0,,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 36, ""TOMATO"": 66, ""STRAWBERRY"": 168, ""MELON"": 78, ""EGG"": 51, ""MILK"": 190, ""WOOL"": 237, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,6,0,6,0,427
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609242,1,-2.0,-3.0,L->L,0.0,-1.0,-13.0,-12.0,291.0,,,"[{""step"": 291, ""baseline_market"": [[""SELL"", ""MILK"", 3]], ""candidate_market"": [[""SELL"", ""MILK"", 3], [""SELL"", ""WOOL"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 38, ""CARROT"": 36, ""TOMATO"": 66, ""STRAWBERRY"": 168, ""MELON"": 78, ""EGG"": 51, ""MILK"": 190, ""WOOL"": 237, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 7, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 1, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,6,0,6,0,427
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609243,0,-98.0,125.0,L->W,1.0,223.0,-145.0,-368.0,151.0,,,"[{""step"": 151, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""WOOL"", 2]], ""identical_observation"": true, ""prices"": {""WHEAT"": 32, ""CARROT"": 37, ""TOMATO"": 63, ""STRAWBERRY"": 165, ""MELON"": 268, ""EGG"": 51, ""MILK"": 183, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 2, ""COW"": 0, ""SHEEP"": 0}}]",,False,15,0,15,17,567
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609243,1,-98.0,125.0,L->W,1.0,223.0,-145.0,-368.0,151.0,,,"[{""step"": 151, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""WOOL"", 2]], ""identical_observation"": true, ""prices"": {""WHEAT"": 32, ""CARROT"": 37, ""TOMATO"": 63, ""STRAWBERRY"": 165, ""MELON"": 268, ""EGG"": 51, ""MILK"": 183, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 2, ""COW"": 0, ""SHEEP"": 0}}]",,False,15,0,15,17,567
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609244,0,422.0,-131.0,W->L,-1.0,-553.0,-541.0,12.0,455.0,538.0,,"[{""step"": 455, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""WOOL"", 4]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 36, ""TOMATO"": 74, ""STRAWBERRY"": 3, ""MELON"": 94, ""EGG"": 58, ""MILK"": 7, ""WOOL"": 177, ""FERTILIZER"": 22}, ""shed"": {""WHEAT"": 9, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 4, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,38,5,33,36,263
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609244,1,422.0,-131.0,W->L,-1.0,-553.0,-541.0,12.0,455.0,538.0,,"[{""step"": 455, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""WOOL"", 4]], ""identical_observation"": true, ""prices"": {""WHEAT"": 44, ""CARROT"": 36, ""TOMATO"": 74, ""STRAWBERRY"": 3, ""MELON"": 94, ""EGG"": 58, ""MILK"": 7, ""WOOL"": 177, ""FERTILIZER"": 22}, ""shed"": {""WHEAT"": 9, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 4, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,38,5,33,36,263
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609245,0,30.0,30.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609245,1,30.0,30.0,W->W,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609246,0,-436.0,-316.0,L->L,0.0,120.0,246.0,126.0,604.0,616.0,,"[{""step"": 604, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""MILK"", 13]], ""identical_observation"": true, ""prices"": {""WHEAT"": 37, ""CARROT"": 58, ""TOMATO"": 73, ""STRAWBERRY"": 12, ""MELON"": 111, ""EGG"": 51, ""MILK"": 1, ""WOOL"": 1, ""FERTILIZER"": 16}, ""shed"": {""WHEAT"": 17, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 5, ""MELON"": 0, ""EGG"": 0, ""MILK"": 13, ""WOOL"": 0, ""FERTILIZER"": 7, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,19,3,16,12,114
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609246,1,-436.0,-316.0,L->L,0.0,120.0,246.0,126.0,604.0,616.0,,"[{""step"": 604, ""baseline_market"": [], ""candidate_market"": [[""SELL"", ""MILK"", 13]], ""identical_observation"": true, ""prices"": {""WHEAT"": 37, ""CARROT"": 58, ""TOMATO"": 73, ""STRAWBERRY"": 12, ""MELON"": 111, ""EGG"": 51, ""MILK"": 1, ""WOOL"": 1, ""FERTILIZER"": 16}, ""shed"": {""WHEAT"": 17, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 5, ""MELON"": 0, ""EGG"": 0, ""MILK"": 13, ""WOOL"": 0, ""FERTILIZER"": 7, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,19,3,16,12,114
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609247,0,214.0,294.0,W->W,0.0,80.0,-1.0,-81.0,385.0,,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 46, ""TOMATO"": 72, ""STRAWBERRY"": 168, ""MELON"": 89, ""EGG"": 54, ""MILK"": 34, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 25, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,6,0,6,2,268
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609247,1,214.0,294.0,W->W,0.0,80.0,-1.0,-81.0,385.0,,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 11], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 46, ""TOMATO"": 72, ""STRAWBERRY"": 168, ""MELON"": 89, ""EGG"": 54, ""MILK"": 34, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 25, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 11, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,6,0,6,2,268
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609248,0,-455.0,-455.0,L->L,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609248,1,-659.0,-659.0,L->L,0.0,0.0,0.0,0.0,,,,[],,True,0,0,0,0,0
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609249,0,-228.0,-116.0,L->L,0.0,112.0,88.0,-24.0,385.0,,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 5], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 180, ""MELON"": 89, ""EGG"": 55, ""MILK"": 139, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 24, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 5, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,5,0,5,5,333
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609249,1,-228.0,-116.0,L->L,0.0,112.0,88.0,-24.0,385.0,,,"[{""step"": 385, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 9], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""FERTILIZER"", 9], [""SELL"", ""WOOL"", 5], [""HIRE""], [""HIRE""], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 42, ""CARROT"": 36, ""TOMATO"": 72, ""STRAWBERRY"": 180, ""MELON"": 89, ""EGG"": 55, ""MILK"": 139, ""WOOL"": 11, ""FERTILIZER"": 48}, ""shed"": {""WHEAT"": 24, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 2, ""MILK"": 0, ""WOOL"": 5, ""FERTILIZER"": 11, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,5,0,5,5,333
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609250,0,228.0,2022.0,W->W,0.0,1794.0,1027.0,-767.0,303.0,603.0,,"[{""step"": 303, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 6], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 39, ""CARROT"": 46, ""TOMATO"": 62, ""STRAWBERRY"": 155, ""MELON"": 78, ""EGG"": 54, ""MILK"": 70, ""WOOL"": 93, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,34,2,32,39,415
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609250,1,5.0,1799.0,W->W,0.0,1794.0,1027.0,-767.0,303.0,603.0,,"[{""step"": 303, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 6], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 39, ""CARROT"": 46, ""TOMATO"": 62, ""STRAWBERRY"": 155, ""MELON"": 78, ""EGG"": 54, ""MILK"": 70, ""WOOL"": 93, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,34,2,32,39,415
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609251,0,511.0,452.0,W->W,0.0,-59.0,-27.0,32.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 32, ""CARROT"": 37, ""TOMATO"": 63, ""STRAWBERRY"": 165, ""MELON"": 268, ""EGG"": 50, ""MILK"": 186, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,6,0,6,7,567
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609251,1,511.0,452.0,W->W,0.0,-59.0,-27.0,32.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 32, ""CARROT"": 37, ""TOMATO"": 63, ""STRAWBERRY"": 165, ""MELON"": 268, ""EGG"": 50, ""MILK"": 186, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,6,0,6,7,567
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609252,0,-40.0,-37.0,L->L,0.0,3.0,-2.0,-5.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 39, ""TOMATO"": 61, ""STRAWBERRY"": 142, ""MELON"": 268, ""EGG"": 50, ""MILK"": 186, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,1,0,1,0,567
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609252,1,-40.0,-37.0,L->L,0.0,3.0,-2.0,-5.0,151.0,,,"[{""step"": 151, ""baseline_market"": [[""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""candidate_market"": [[""SELL"", ""WOOL"", 2], [""SELL"", ""FERTILIZER"", 1], [""BUY_PRODUCT"", ""FERTILIZER"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 30, ""CARROT"": 39, ""TOMATO"": 61, ""STRAWBERRY"": 142, ""MELON"": 268, ""EGG"": 50, ""MILK"": 186, ""WOOL"": 190, ""FERTILIZER"": 90}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 0, ""WOOL"": 2, ""FERTILIZER"": 1, ""GOOSE"": 0, ""COW"": 2, ""SHEEP"": 0}}]",,False,1,0,1,0,567
holdout/m20_kagsim,m20_multi_hypothesis,v57,612609253,0,522.0,693.0,W->W,0.0,171.0,-135.0,-306.0,300.0,,,"[{""step"": 300, ""baseline_market"": [[""BUY_SEED"", ""WHEAT"", 1]], ""candidate_market"": [[""SELL"", ""MILK"", 6], [""BUY_SEED"", ""WHEAT"", 1]], ""identical_observation"": true, ""prices"": {""WHEAT"": 41, ""CARROT"": 41, ""TOMATO"": 73, ""STRAWBERRY"": 200, ""MELON"": 78, ""EGG"": 52, ""MILK"": 143, ""WOOL"": 93, ""FERTILIZER"": 64}, ""shed"": {""WHEAT"": 13, ""CARROT"": 0, ""TOMATO"": 0, ""STRAWBERRY"": 0, ""MELON"": 0, ""EGG"": 0, ""MILK"": 6, ""WOOL"": 0, ""FERTILIZER"": 0, ""GOOSE"": 0, ""COW"": 0, ""SHEEP"": 0}}]",,False,10,0,10,6,418
