anchor,seed,seat,record,role,money,land,crops,animals,empty_pasture,hands,shed_units,carried_units
v124,2026102316,0,480,opponent,70085.0,3,58,17,0,0,87,0
v124,2026102316,0,600,A2,7431.0,2,0,0,23,0,0,0
v124,2026102316,0,600,opponent,115086.0,3,58,17,0,0,100,0
v124,2026102316,0,696,A2,7236.0,2,0,0,37,0,0,0
v124,2026102316,0,696,opponent,145041.0,3,21,17,0,0,100,0
v124,2026102316,0,719,A2,7182.0,2,0,0,43,8,0,0
v124,2026102316,0,719,opponent,164659.0,3,0,17,0,11,0,0
v124,2026102316,1,0,A2,3000.0,1,0,0,0,0,0,0
v124,2026102316,1,0,opponent,3000.0,1,0,0,0,0,0,0
v124,2026102316,1,24,A2,4.0,1,15,4,1,0,2,0
v124,2026102316,1,24,opponent,23.0,1,19,4,0,0,3,0
v124,2026102316,1,48,A2,40.0,1,16,3,2,0,6,0
v124,2026102316,1,48,opponent,85.0,1,19,4,2,0,8,0
v124,2026102316,1,96,A2,160.0,1,19,3,3,0,17,0
v124,2026102316,1,96,opponent,285.0,1,19,6,0,0,12,0
v124,2026102316,1,144,A2,576.0,1,11,3,4,0,35,0
v124,2026102316,1,144,opponent,818.0,1,19,6,0,0,18,0
v124,2026102316,1,192,A2,1182.0,1,9,3,8,0,33,0
v124,2026102316,1,192,opponent,621.0,2,37,10,3,0,11,0
v124,2026102316,1,240,A2,2498.0,1,10,0,11,0,49,0
v124,2026102316,1,240,opponent,2648.0,2,37,13,0,0,43,0
v124,2026102316,1,288,A2,4008.0,1,4,0,11,0,28,0
v124,2026102316,1,288,opponent,19033.0,3,53,17,0,0,67,0
v124,2026102316,1,360,A2,6270.0,2,10,3,25,0,14,0
v124,2026102316,1,360,opponent,32411.0,3,57,17,0,0,53,0
v124,2026102316,1,480,A2,6871.0,2,1,0,43,0,11,0
v124,2026102316,1,480,opponent,73548.0,3,58,17,0,0,82,0
v124,2026102316,1,600,A2,6937.0,2,0,0,43,0,11,0
v124,2026102316,1,600,opponent,126923.0,3,58,17,0,0,100,0
v124,2026102316,1,696,A2,6763.0,2,0,0,46,0,11,0
v124,2026102316,1,696,opponent,168925.0,3,21,16,0,0,92,0
v124,2026102316,1,719,A2,6709.0,2,0,0,48,8,11,0
v124,2026102316,1,719,opponent,181229.0,3,0,16,0,11,0,0
